order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_year,order_month,order_month_name,profit_amount,calculated_profit_margin
O100166,C13645,P222597,Toys,15.07,0.0,3,UPI,2024-09-09,3,Central,No,45.21,6.94,11.14,26,Male,2024,9,September,38.27,84.64941384649414
O100167,C15847,P233428,Fashion,18.2,0.05,2,PayPal,2025-04-26,6,West,No,34.58,5.84,6.26,22,Female,2025,4,April,28.74,83.11162521688837
O100168,C10804,P240149,Home,158.84,0.1,1,Credit Card,2023-10-15,4,West,No,142.96,6.88,33.15,67,Female,2023,10,October,136.08,95.18746502518187
O100169,C16242,P235687,Beauty,16.27,0.0,2,Debit Card,2025-07-18,5,South,No,32.54,4.52,10.12,39,Female,2025,7,July,28.02,86.10940381069453
O100170,C12731,P229493,Electronics,57.75,0.0,1,UPI,2024-04-09,6,West,No,57.75,6.46,0.47,24,Male,2024,4,April,51.29,88.8138528138528
O100171,C15991,P231852,Grocery,40.65,0.0,1,PayPal,2025-09-03,3,Central,No,40.65,4.89,-1.64,42,Female,2025,9,September,35.76,87.97047970479704
O100172,C12773,P210932,Home,101.64,0.05,2,Wallet,2024-09-10,6,East,No,193.12,8.34,45.73,51,Female,2024,9,September,184.78,95.6814415907208
O100173,C11570,P223009,Home,171.02,0.0,1,UPI,2025-07-27,3,Central,No,171.02,8.52,39.37,43,Male,2025,7,July,162.5,95.01812653490819
O100174,C15056,P233583,Grocery,3.89,0.05,2,UPI,2024-08-09,4,Central,No,7.39,4.18,-3.59,55,Female,2024,8,August,3.21,43.43707713125846
O100175,C17906,P247278,Electronics,94.23,0.0,2,Debit Card,2023-09-27,6,East,No,188.46,6.66,15.96,20,Male,2023,9,September,181.8,96.4660936007641
O100176,C16756,P227994,Electronics,302.34,0.1,3,Credit Card,2025-09-06,6,South,No,391.76,9.81,80.58125000000001,45,Male,2025,9,September,381.95,97.49591586685726
O100177,C15581,P229865,Sports,97.9,0.05,1,UPI,2025-07-31,3,North,No,93.0,7.45,20.45,50,Female,2025,7,July,85.55,91.98924731182795
O100178,C12690,P212289,Home,99.52,0.0,1,UPI,2024-02-02,7,West,No,99.52,8.19,19.68,50,Male,2024,2,February,91.33,91.77049839228296
O100179,C13840,P228293,Toys,16.48,0.0,1,UPI,2023-12-28,8,East,No,16.48,3.97,2.62,54,Female,2023,12,December,12.51,75.91019417475728
O100180,C11028,P204734,Electronics,137.57,0.0,1,Wallet,2025-04-05,5,West,No,137.57,8.34,8.17,39,Female,2025,4,April,129.23,93.93763175110851
O100181,C17385,P220013,Home,302.34,0.0,1,Credit Card,2024-02-03,4,North,No,331.04,6.99,80.58125000000001,34,Female,2024,2,February,324.05,97.8884726921218
O100182,C10502,P235521,Fashion,16.85,0.0,2,PayPal,2024-11-05,6,West,No,33.7,3.4,8.4,67,Female,2024,11,November,30.300000000000004,89.91097922848665
O100183,C16910,P206505,Sports,26.91,0.0,1,Debit Card,2024-11-13,4,North,No,26.91,2.99,5.08,37,Female,2024,11,November,23.92,88.8888888888889
O100184,C14493,P244327,Fashion,135.78,0.1,1,COD,2024-11-10,5,East,No,122.2,8.48,34.29,45,Male,2024,11,November,113.72,93.06055646481178
O100185,C10870,P247673,Home,49.21,0.0,1,Credit Card,2024-10-08,5,West,No,49.21,5.29,8.49,64,Female,2024,10,October,43.92,89.25015240804714
O100186,C16938,P204685,Toys,41.02,0.0,2,Debit Card,2025-01-24,4,North,No,82.04,6.87,25.95,45,Male,2025,1,January,75.17,91.626036079961
O100187,C14488,P249353,Grocery,20.5,0.0,2,COD,2024-06-12,6,East,No,41.0,5.35,-2.07,40,Female,2024,6,June,35.65,86.95121951219512
O100188,C10206,P218409,Sports,57.32,0.0,1,Credit Card,2024-03-13,3,Central,No,57.32,7.37,9.83,56,Female,2024,3,March,49.95,87.142358688067
O100189,C15134,P219517,Home,48.58,0.0,2,Wallet,2023-11-04,3,North,No,97.16,7.6,19.6,46,Female,2023,11,November,89.56,92.17785096747633
O100190,C15977,P244533,Beauty,37.86,0.0,1,Credit Card,2024-09-14,4,North,No,37.86,5.8,11.24,66,Female,2024,9,September,32.06,84.68040147913366
O100191,C17721,P230475,Sports,99.51,0.05,2,Credit Card,2025-04-08,3,North,No,189.07,8.19,48.53,22,Male,2025,4,April,180.88,95.66827101073676
O100192,C17035,P236989,Toys,7.76,0.05,1,PayPal,2024-12-31,5,West,No,7.37,3.72,-0.77,55,Female,2024,12,December,3.65,49.52510176390773
O100193,C11484,P215327,Grocery,30.17,0.15,1,Credit Card,2024-04-10,5,East,No,25.64,4.28,-2.23,29,Male,2024,4,April,21.36,83.30733229329172
O100194,C17858,P203671,Grocery,17.81,0.2,1,Debit Card,2023-12-18,5,Central,No,14.25,4.86,-3.72,62,Male,2023,12,December,9.39,65.89473684210527
O100195,C17742,P204941,Toys,49.2,0.0,1,Credit Card,2024-08-10,6,West,No,49.2,6.38,13.3,44,Female,2024,8,August,42.82,87.03252032520325
O100196,C10863,P226372,Electronics,236.98,0.0,1,UPI,2025-08-01,4,South,No,236.98,8.56,19.88,63,Male,2025,8,August,228.42,96.38788083382563
O100197,C12790,P212466,Sports,23.49,0.0,1,Credit Card,2025-01-24,4,West,No,23.49,4.42,2.63,42,Male,2025,1,January,19.07,81.18348233290763
O100198,C17408,P218286,Toys,52.7,0.0,1,Credit Card,2025-06-30,5,West,No,52.7,7.0,14.08,35,Male,2025,6,June,45.7,86.71726755218216
O100199,C10563,P244959,Toys,20.09,0.05,3,Credit Card,2025-05-24,6,East,No,57.26,7.4,15.5,32,Male,2025,5,May,49.86,87.07649318896263
O100200,C15116,P204588,Grocery,13.27,0.0,4,COD,2025-07-23,5,Central,No,53.08,4.7,-0.45,40,Male,2025,7,July,48.379999999999995,91.14544084400904
O100201,C14191,P228080,Home,125.56,0.0,1,UPI,2024-11-22,5,North,No,125.56,7.14,28.02,21,Male,2024,11,November,118.42,94.31347562918127
O100202,C16019,P224544,Sports,72.87,0.0,1,Debit Card,2023-10-13,6,East,No,72.87,7.84,14.02,18,Female,2023,10,October,65.03,89.24111431316042
O100203,C11757,P210811,Electronics,145.69,0.0,2,Credit Card,2025-04-18,7,Central,No,291.38,8.39,26.58,41,Female,2025,4,April,282.99,97.12059853112774
O100204,C16628,P218733,Beauty,26.26,0.2,1,Debit Card,2024-12-16,5,South,No,21.01,4.51,4.94,24,Male,2024,12,December,16.5,78.53403141361255
O100205,C17574,P240696,Home,176.95,0.2,1,Wallet,2024-01-03,6,East,No,141.56,7.16,32.48,18,Female,2024,1,January,134.4,94.94207403221249
O100206,C16374,P248093,Grocery,33.7,0.0,1,COD,2024-09-25,5,East,No,33.7,6.42,-3.72,36,Male,2024,9,September,27.28,80.94955489614243
O100207,C16892,P239888,Grocery,1.99,0.0,4,Debit Card,2025-04-21,4,Central,No,7.96,1.92,-1.28,25,Male,2025,4,April,6.04,75.87939698492463
O100208,C11678,P247042,Toys,7.78,0.05,1,Debit Card,2024-06-23,3,North,No,7.39,1.92,1.04,65,Male,2024,6,June,5.47,74.01894451962112
O100209,C13242,P230059,Electronics,302.34,0.0,1,COD,2023-09-16,3,North,No,391.76,9.75,54.72,68,Female,2023,9,September,382.01,97.51123136614254
O100210,C14636,P237487,Home,206.49,0.0,1,Credit Card,2024-11-08,7,East,No,206.49,10.12,47.7,35,Male,2024,11,November,196.37,95.099036272943
O100211,C11059,P240849,Sports,33.43,0.0,1,Credit Card,2023-12-22,5,North,No,33.43,6.41,3.62,36,Female,2023,12,December,27.02,80.8256057433443
O100212,C16668,P214550,Electronics,116.37,0.05,3,UPI,2023-12-28,8,East,No,331.65,8.23,31.57,56,Male,2023,12,December,323.41999999999996,97.51846826473691
O100213,C15279,P249122,Fashion,27.49,0.0,2,UPI,2023-12-22,6,East,No,54.98,6.08,13.16,59,Male,2023,12,December,48.9,88.94143324845399
O100214,C11722,P210864,Grocery,1.86,0.0,2,Credit Card,2024-05-06,3,Central,No,3.72,3.06,-2.76,32,Male,2024,5,May,0.6600000000000001,17.74193548387097
O100215,C13314,P225394,Electronics,302.34,0.0,1,Credit Card,2025-01-14,4,West,No,391.76,7.92,49.2,18,Male,2025,1,January,383.84,97.97835409434347
O100216,C13157,P219061,Electronics,302.34,0.0,1,Debit Card,2024-05-11,4,North,No,391.76,8.95,40.27,48,Female,2024,5,May,382.81,97.71543802327956
O100217,C15915,P249699,Beauty,50.95,0.3,1,Debit Card,2024-05-16,6,East,No,35.66,6.4,9.65,24,Female,2024,5,May,29.259999999999998,82.05272013460461
O100218,C12625,P212624,Grocery,8.4,0.05,5,UPI,2024-02-03,4,South,No,39.9,6.54,-3.35,39,Male,2024,2,February,33.36,83.60902255639098
O100219,C12729,P224934,Toys,21.91,0.0,1,Debit Card,2025-05-21,4,North,No,21.91,3.83,4.93,48,Male,2025,5,May,18.08,82.51939753537197
O100220,C16700,P203361,Grocery,41.53,0.2,1,Credit Card,2023-11-24,3,North,No,33.22,4.47,-1.81,48,Male,2023,11,November,28.75,86.54425045153522
O100221,C11597,P213707,Sports,302.34,0.0,1,Credit Card,2025-06-18,5,East,No,323.62,10.29,80.58125000000001,57,Male,2025,6,June,313.33,96.82034484889684
O100222,C13060,P201924,Home,19.71,0.0,1,UPI,2024-08-15,6,South,No,19.71,4.96,0.56,55,Male,2024,8,August,14.75,74.83510908168442
O100223,C12693,P229487,Grocery,1.02,0.0,1,Credit Card,2024-05-25,5,East,No,1.02,2.2,-2.12,20,Male,2024,5,May,-1.1800000000000002,-115.68627450980394
O100224,C14891,P212647,Home,302.34,0.0,1,Credit Card,2025-06-26,3,Central,Yes,391.76,7.22,80.58125000000001,43,Male,2025,6,June,384.53999999999996,98.15703491933836
O100225,C15147,P231734,Fashion,42.68,0.05,1,Wallet,2024-03-05,5,West,No,40.55,5.77,8.42,48,Female,2024,3,March,34.78,85.77065351418003
O100226,C15739,P229018,Home,168.7,0.0,1,Credit Card,2025-05-19,7,West,No,168.7,8.16,39.08,51,Female,2025,5,May,160.54,95.16301126259633
O100227,C13627,P221627,Toys,49.93,0.0,1,Wallet,2025-07-29,4,South,No,49.93,6.99,12.98,33,Female,2025,7,July,42.94,86.0004005607851
O100228,C11363,P221031,Grocery,8.47,0.15,2,Debit Card,2025-03-13,5,South,No,14.4,4.4,-3.25,37,Male,2025,3,March,10.0,69.44444444444444
O100229,C17965,P239449,Fashion,33.57,0.0,1,Credit Card,2024-01-23,4,Central,No,33.57,5.32,6.43,68,Male,2024,1,January,28.25,84.15251712838844
O100230,C11981,P202701,Home,34.06,0.0,2,Debit Card,2023-09-25,4,North,No,68.12,5.7,13.37,63,Female,2023,9,September,62.42,91.63241338813857
O100231,C15450,P246943,Grocery,32.11,0.0,1,COD,2024-07-15,6,South,No,32.11,4.49,-1.92,40,Female,2024,7,July,27.619999999999997,86.01681719090625
O100232,C11663,P242890,Electronics,302.34,0.0,1,COD,2024-03-29,4,North,No,389.04,7.63,39.05,52,Male,2024,3,March,381.41,98.03876208101995
O100233,C11529,P249573,Toys,5.91,0.0,1,Debit Card,2024-04-14,3,North,No,5.91,3.39,-1.03,52,Other,2024,4,April,2.52,42.63959390862944
O100234,C12038,P216719,Home,118.03,0.1,2,COD,2024-09-18,4,South,No,212.45,9.3,50.19,46,Female,2024,9,September,203.14999999999998,95.62249941162626
O100235,C17515,P209718,Home,62.37,0.15,3,UPI,2025-06-26,3,North,No,159.04,8.82,35.71,55,Male,2025,6,June,150.22,94.45422535211267
O100236,C15592,P200056,Home,30.96,0.0,1,Credit Card,2024-12-09,5,West,No,30.96,6.17,2.5,24,Female,2024,12,December,24.79,80.07105943152453
O100237,C13302,P246741,Home,36.43,0.05,1,COD,2025-04-16,4,North,No,34.61,4.45,5.24,58,Male,2025,4,April,30.16,87.14244438023692
O100238,C12237,P215352,Sports,90.56,0.05,1,Debit Card,2023-10-10,5,West,No,86.03,7.29,18.52,35,Male,2023,10,October,78.74,91.52621178658606
O100239,C17392,P247820,Grocery,11.94,0.05,1,Credit Card,2024-10-26,6,West,No,11.34,4.76,-3.85,24,Female,2024,10,October,6.58,58.0246913580247
O100240,C15504,P203147,Home,215.45,0.0,1,Credit Card,2024-07-17,7,East,No,215.45,7.77,52.56,40,Female,2024,7,July,207.67999999999998,96.39359480157809
O100241,C15496,P203537,Toys,7.6,0.05,4,Credit Card,2024-09-20,5,South,No,28.88,6.38,5.17,64,Male,2024,9,September,22.5,77.90858725761774
O100242,C11306,P222812,Sports,253.37,0.15,1,Debit Card,2025-09-03,3,Central,No,215.36,9.96,54.65,32,Male,2025,9,September,205.4,95.37518573551263
O100243,C14029,P200721,Fashion,40.94,0.0,1,Debit Card,2025-06-17,4,Central,No,40.94,4.6,9.73,35,Male,2025,6,June,36.339999999999996,88.76404494382022
O100244,C16776,P245037,Beauty,8.6,0.0,1,Credit Card,2025-01-12,4,West,No,8.6,2.96,0.91,31,Female,2025,1,January,5.64,65.58139534883722
O100245,C12675,P216769,Sports,62.43,0.15,1,COD,2025-06-22,4,West,No,53.07,8.22,7.7,63,Female,2025,6,June,44.85,84.51102317693613
O100246,C15068,P240194,Electronics,302.34,0.05,3,Wallet,2024-01-07,6,West,No,391.76,12.53,80.58125000000001,30,Male,2024,1,January,379.23,96.8016132325914
O100247,C15864,P246556,Home,95.63,0.0,1,Credit Card,2024-03-02,4,West,No,95.63,9.07,17.71,51,Female,2024,3,March,86.56,90.51552859981177
O100248,C11282,P246775,Grocery,28.35,0.1,1,Credit Card,2025-06-25,4,Central,No,25.52,4.68,-2.64,32,Male,2025,6,June,20.84,81.6614420062696
O100249,C17526,P243847,Beauty,7.27,0.0,1,Debit Card,2025-04-15,3,North,No,7.27,2.17,1.1,48,Male,2025,4,April,5.1,70.15130674002751
O100250,C10709,P214346,Fashion,125.6,0.1,1,Debit Card,2024-02-13,4,West,No,113.04,7.9,31.66,65,Female,2024,2,February,105.14,93.01132342533616
O100251,C15575,P239883,Fashion,32.69,0.0,4,PayPal,2024-11-12,3,North,No,130.76,6.66,39.11,66,Male,2024,11,November,124.1,94.90669929642092
O100252,C15530,P210911,Fashion,140.25,0.0,1,Wallet,2024-09-06,5,East,Yes,140.25,7.55,41.54,56,Female,2024,9,September,132.7,94.61675579322637
O100253,C14744,P200259,Home,274.72,0.05,1,PayPal,2023-09-25,4,North,No,260.98,9.1,63.97,24,Female,2023,9,September,251.88000000000002,96.51314276956089
O100254,C14413,P220872,Fashion,58.04,0.0,2,Credit Card,2025-02-09,6,East,No,116.08,7.03,33.6,55,Female,2025,2,February,109.05,93.94383184011026
O100255,C13748,P208791,Electronics,302.34,0.0,1,PayPal,2024-08-30,4,South,No,391.76,8.79,40.79,20,Female,2024,8,August,382.96999999999997,97.75627935470695
O100256,C17392,P207536,Home,41.29,0.0,1,COD,2024-09-11,5,West,No,41.29,4.19,7.37,63,Female,2024,9,September,37.1,89.85226447081618
O100257,C17986,P220432,Beauty,25.62,0.0,1,PayPal,2023-12-01,4,Central,No,25.62,6.05,5.48,49,Male,2023,12,December,19.57,76.38563622170179
O100258,C15353,P232750,Electronics,302.34,0.05,1,COD,2024-02-27,7,East,No,293.69,9.11,26.13,50,Female,2024,2,February,284.58,96.89808982260206
O100259,C14779,P241715,Electronics,182.17,0.0,1,Debit Card,2024-08-08,4,South,No,182.17,8.24,13.62,40,Male,2024,8,August,173.92999999999998,95.47675248394356
O100260,C10663,P244537,Electronics,278.95,0.15,1,Credit Card,2024-09-18,6,East,No,237.11,6.78,21.67,39,Other,2024,9,September,230.33,97.14056766901437
O100261,C11998,P219541,Fashion,135.15,0.0,1,COD,2024-02-28,7,East,No,135.15,7.76,39.54,27,Male,2024,2,February,127.39,94.2582315945246
O100262,C17994,P243718,Fashion,5.26,0.1,1,Debit Card,2024-01-15,5,West,No,4.73,1.41,0.25,26,Male,2024,1,January,3.3200000000000003,70.19027484143763
O100263,C13445,P216860,Beauty,16.22,0.0,1,Credit Card,2024-01-05,8,East,No,16.22,4.87,2.43,41,Female,2024,1,January,11.349999999999998,69.97533908754623
O100264,C13743,P205283,Home,63.45,0.0,1,Credit Card,2023-11-26,7,East,No,63.45,5.95,11.82,65,Male,2023,11,November,57.5,90.62253743104807
O100265,C15727,P230743,Fashion,164.8,0.2,1,Credit Card,2023-10-10,4,North,No,131.84,5.96,40.18,49,Male,2023,10,October,125.88000000000001,95.47936893203884
O100266,C11495,P242559,Toys,73.7,0.0,1,Wallet,2023-11-16,4,West,No,73.7,6.11,23.37,31,Male,2023,11,November,67.59,91.70963364993216
O100267,C13304,P235127,Home,126.01,0.0,1,Debit Card,2025-02-04,5,East,No,126.01,5.32,29.96,50,Female,2025,2,February,120.69,95.77811284818665
O100268,C13763,P207405,Electronics,302.34,0.0,1,UPI,2024-08-15,5,East,No,309.52,8.23,28.91,20,Female,2024,8,August,301.28999999999996,97.34104419746704
O100269,C15232,P231181,Fashion,119.82,0.0,1,Debit Card,2023-12-04,6,South,Yes,119.82,6.39,35.55,60,Female,2023,12,December,113.42999999999999,94.66700050075113
O100270,C11853,P232205,Grocery,1.09,0.0,1,COD,2025-04-29,5,East,No,1.09,1.22,-1.13,53,Male,2025,4,April,-0.1299999999999999,-11.926605504587146
O100271,C15616,P224408,Grocery,11.88,0.15,1,COD,2025-03-12,5,South,No,10.1,4.56,-3.75,38,Male,2025,3,March,5.54,54.851485148514854
O100272,C16585,P217645,Fashion,6.23,0.15,1,Credit Card,2025-03-26,4,North,No,5.3,3.21,-1.36,50,Female,2025,3,March,2.09,39.43396226415094
O100273,C14659,P247125,Electronics,302.34,0.05,1,Debit Card,2024-12-18,4,Central,No,391.76,11.47,80.58125000000001,32,Male,2024,12,December,380.28999999999996,97.07218705329794
O100274,C11291,P206323,Home,60.81,0.0,1,Debit Card,2024-12-21,5,North,No,60.81,5.5,11.53,52,Male,2024,12,December,55.31,90.95543496135504
O100275,C13581,P205937,Home,106.86,0.05,1,Wallet,2025-08-04,5,South,No,101.52,7.05,21.38,55,Female,2025,8,August,94.47,93.05555555555556
O100276,C17974,P243798,Home,81.17,0.2,1,Wallet,2025-03-09,4,North,No,64.94,7.12,11.06,19,Female,2025,3,March,57.82,89.03603326147214
O100277,C13457,P230431,Beauty,57.9,0.15,1,Credit Card,2025-02-25,6,East,No,49.22,5.57,16.58,44,Male,2025,2,February,43.65,88.68346200731409
O100278,C17554,P217882,Fashion,302.34,0.0,1,Debit Card,2024-02-14,8,East,No,391.76,9.79,80.58125000000001,39,Male,2024,2,February,381.96999999999997,97.50102103328568
O100279,C17280,P225324,Electronics,73.02,0.1,2,Credit Card,2024-06-28,5,West,No,131.44,6.39,9.38,24,Female,2024,6,June,125.05,95.13846622032867
O100280,C11636,P213003,Beauty,35.26,0.1,1,UPI,2025-08-05,5,North,No,31.73,5.26,9.02,55,Male,2025,8,August,26.47,83.4226284273558
O100281,C13696,P243346,Grocery,7.04,0.15,2,Credit Card,2025-01-30,4,South,No,11.97,4.65,-3.69,61,Male,2025,1,January,7.32,61.152882205513784
O100282,C12999,P225106,Electronics,98.67,0.0,2,Debit Card,2023-09-30,4,North,No,197.34,9.02,14.66,48,Male,2023,9,September,188.32,95.42920847268674
O100283,C13152,P212979,Sports,61.13,0.1,1,COD,2023-12-01,5,North,No,55.02,6.64,9.87,41,Female,2023,12,December,48.38,87.93166121410397
O100284,C10698,P234977,Home,302.34,0.0,1,Credit Card,2025-03-14,5,North,No,391.76,10.7,80.58125000000001,62,Female,2025,3,March,381.06,97.26873596079233
O100285,C12160,P244828,Fashion,26.76,0.0,1,Debit Card,2024-09-13,5,South,No,26.76,3.74,5.63,60,Male,2024,9,September,23.020000000000003,86.0239162929746
O100286,C14097,P207228,Toys,8.39,0.0,1,Credit Card,2023-11-18,7,East,No,8.39,1.28,2.08,65,Female,2023,11,November,7.11,84.74374255065554
O100287,C14737,P209300,Home,256.47,0.1,1,Debit Card,2024-01-10,4,Central,No,230.82,6.93,57.7,49,Male,2024,1,January,223.89,96.99766051468677
O100288,C16363,P208681,Beauty,52.6,0.0,2,Debit Card,2024-09-16,6,South,No,105.2,6.11,41.23,24,Female,2024,9,September,99.09,94.19201520912549
O100289,C15685,P240964,Home,64.48,0.0,1,COD,2025-04-05,5,South,No,64.48,5.73,12.32,23,Male,2025,4,April,58.75,91.11352357320098
O100290,C10854,P208267,Electronics,165.3,0.2,1,Credit Card,2025-08-17,5,South,Yes,132.24,7.31,8.56,52,Male,2025,8,August,124.93,94.47217180883243
O100291,C15855,P205372,Beauty,28.53,0.0,1,Credit Card,2024-08-01,6,North,No,28.53,5.06,7.78,32,Male,2024,8,August,23.470000000000002,82.26428321065545
O100292,C17392,P238918,Home,40.24,0.1,2,Credit Card,2024-01-07,5,East,No,72.43,5.5,14.78,62,Male,2024,1,January,66.93,92.40646141101753
O100293,C16528,P210920,Electronics,264.84,0.0,3,PayPal,2024-12-18,5,East,No,391.76,8.39,80.58125000000001,26,Female,2024,12,December,383.37,97.85838268327548
O100294,C13474,P248769,Beauty,6.73,0.1,1,Debit Card,2024-11-23,6,East,No,6.06,4.24,-1.51,39,Female,2024,11,November,1.8199999999999994,30.033003300330023
O100295,C15757,P216856,Electronics,168.13,0.05,3,Wallet,2023-12-02,6,South,No,391.76,9.79,47.71,23,Male,2023,12,December,381.96999999999997,97.50102103328568
O100296,C15249,P227785,Fashion,22.36,0.0,2,Debit Card,2024-08-25,4,North,No,44.72,5.92,9.73,29,Female,2024,8,August,38.8,86.76207513416814
O100297,C15172,P247915,Toys,25.35,0.0,1,Wallet,2025-08-25,4,West,Yes,25.35,4.56,5.58,67,Female,2025,8,August,20.790000000000003,82.01183431952663
O100298,C11707,P217221,Electronics,157.79,0.0,1,UPI,2024-05-29,3,North,No,157.79,6.55,12.38,59,Female,2024,5,May,151.23999999999998,95.84891311236453
O100299,C12777,P225178,Sports,234.95,0.05,1,COD,2024-08-13,4,North,No,223.2,8.23,58.73,62,Male,2024,8,August,214.97,96.31272401433692
O100300,C15791,P233954,Grocery,54.68,0.15,1,UPI,2025-05-31,3,North,No,46.48,6.37,-2.65,28,Male,2025,5,May,40.11,86.29518072289157
O100301,C11733,P206461,Electronics,77.47,0.05,1,Debit Card,2024-02-19,5,West,No,73.6,6.89,1.94,25,Female,2024,2,February,66.71,90.63858695652173
O100302,C15535,P217865,Home,76.74,0.0,1,Credit Card,2025-01-16,3,Central,No,76.74,4.75,16.74,36,Female,2025,1,January,71.99,93.81026843888455
O100303,C16390,P244232,Beauty,11.8,0.0,1,Credit Card,2024-08-04,4,North,No,11.8,2.72,2.59,52,Female,2024,8,August,9.08,76.94915254237287
O100304,C14931,P214052,Home,67.12,0.0,4,Credit Card,2025-07-09,4,West,No,268.48,9.1,66.07,38,Female,2025,7,July,259.38,96.61054827175207
O100305,C13510,P230370,Beauty,10.56,0.0,1,Debit Card,2024-11-14,4,Central,No,10.56,4.11,0.64,18,Male,2024,11,November,6.45,61.07954545454546
O100306,C10202,P207332,Home,73.51,0.1,1,Debit Card,2025-07-14,3,Central,No,66.16,6.83,11.69,20,Female,2025,7,July,59.33,89.67654171704957
O100307,C13255,P249383,Electronics,99.55,0.1,1,UPI,2024-01-04,4,South,No,89.6,6.83,3.92,68,Female,2024,1,January,82.77,92.37723214285715
O100308,C14218,P200327,Electronics,156.68,0.1,1,Credit Card,2024-06-03,7,East,No,141.01,8.29,8.63,20,Male,2024,6,June,132.72,94.12098432735267
O100309,C14496,P222765,Sports,145.46,0.1,1,UPI,2024-12-21,6,East,No,130.91,9.17,30.1,23,Female,2024,12,December,121.74,92.99518753341991
O100310,C10766,P205239,Fashion,25.73,0.0,1,Wallet,2024-03-30,4,Central,No,25.73,4.65,4.36,39,Male,2024,3,March,21.08,81.92771084337349
O100311,C14389,P210078,Toys,6.58,0.0,1,PayPal,2023-12-08,6,East,No,6.58,4.64,-2.01,50,Female,2023,12,December,1.9400000000000004,29.483282674772042
O100312,C12327,P207038,Sports,21.29,0.0,1,COD,2024-01-06,8,South,No,21.29,4.35,2.04,68,Male,2024,1,January,16.939999999999998,79.56787224048848
O100313,C12931,P208048,Electronics,189.01,0.05,2,Debit Card,2025-06-24,3,North,No,359.12,9.09,34.0,27,Male,2025,6,June,350.03000000000003,97.46881265315216
O100314,C17777,P228671,Fashion,55.7,0.0,1,UPI,2024-02-11,4,Central,No,55.7,7.37,12.12,39,Male,2024,2,February,48.330000000000005,86.76840215439857
